categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ArrayElementValue.java,54,54,,,<init>(I[Lorg/apache/bcel/classfile/ElementValue;Lorg/apache/bcel/classfile/ConstantPool;)V,evalues,unfixed,Public Class,org.apache.bcel.classfile.ArrayElementValue,main\java\org\apache\bcel\classfile\ArrayElementValue.java,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,7.0,1.0,0.0,-1,0.0,0.0,-1,-1,-1,6.0,1.0,6.0,27.0,0.0,0.0,0.0,6.0,-1,70.0,6.0,60.0,13.0,27.0,5.0,-1,-1,-1,25.0,39.0,13.0,26.0,-1,-1,-1,-1,-1,3.0,3.0,3.0,1.0,-1,2.0,2.0,-1,0.0,0.0,0.08,12.0,12.0,12.0,6.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ArrayElementValue.java,85,85,,,getElementValuesArray()[Lorg/apache/bcel/classfile/ElementValue;,evalues,unfixed,Public Method,org.apache.bcel.classfile.ArrayElementValue.getElementValuesArray(),main\java\org\apache\bcel\classfile\ArrayElementValue.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/BootstrapMethod.java,77,77,,,<init>(I[I)V,bootstrap_arguments,unfixed,Public Class,org.apache.bcel.classfile.BootstrapMethod,main\java\org\apache\bcel\classfile\BootstrapMethod.java,1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,2.0,11.0,3.0,0.0,-1,0.0,0.0,-1,-1,-1,13.0,2.0,13.0,25.0,1.0,1.0,0.0,11.0,-1,143.0,17.0,70.0,20.0,33.0,56.0,-1,-1,-1,32.0,52.0,22.0,30.0,-1,-1,-1,-1,-1,3.0,3.0,3.0,1.0,-1,1.0,2.0,-1,46.0,26.0,0.8,18.0,18.0,18.0,13.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/BootstrapMethod.java,98,98,,,getBootstrapArguments()[I,bootstrap_arguments,unfixed,Public Method,org.apache.bcel.classfile.BootstrapMethod.getBootstrapArguments(),main\java\org\apache\bcel\classfile\BootstrapMethod.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/BootstrapMethod.java,112,112,,,setBootstrapArguments([I)V,bootstrap_arguments,unfixed,Public Method,org.apache.bcel.classfile.BootstrapMethod.setBootstrapArguments(int[]),main\java\org\apache\bcel\classfile\BootstrapMethod.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,87,87,,,setBootstrapMethods([Lorg/apache/bcel/classfile/BootstrapMethod;)V,bootstrap_methods,unfixed,Public Method,org.apache.bcel.classfile.BootstrapMethods.setBootstrapMethods(BootstrapMethod[]),main\java\org\apache\bcel\classfile\BootstrapMethods.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,54,54,,,<init>(II[Lorg/apache/bcel/classfile/BootstrapMethod;Lorg/apache/bcel/classfile/ConstantPool;)V,bootstrap_methods,unfixed,Public Class,org.apache.bcel.classfile.BootstrapMethods,main\java\org\apache\bcel\classfile\BootstrapMethods.java,1.0,1.0,1.0,1.0,11.0,0.0,6.0,4.0,1.0,11.0,4.0,0.0,-1,0.0,0.0,-1,-1,-1,9.0,1.0,9.0,41.0,1.0,0.0,0.0,8.0,-1,126.0,14.0,65.0,21.0,35.0,48.0,-1,-1,-1,39.0,55.0,22.0,33.0,-1,-1,-1,-1,-1,3.0,3.0,3.0,1.0,-1,2.0,2.0,-1,22.0,11.0,0.74,14.0,14.0,14.0,9.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,80,80,,,getBootstrapMethods()[Lorg/apache/bcel/classfile/BootstrapMethod;,bootstrap_methods,unfixed,Public Method,org.apache.bcel.classfile.BootstrapMethods.getBootstrapMethods(),main\java\org\apache\bcel\classfile\BootstrapMethods.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/Code.java,164,164,,,getAttributes()[Lorg/apache/bcel/classfile/Attribute;,attributes,unfixed,Public Method,org.apache.bcel.classfile.Code.getAttributes(),main\java\org\apache\bcel\classfile\Code.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.33,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/Code.java,207,207,,,getExceptionTable()[Lorg/apache/bcel/classfile/CodeException;,exception_table,unfixed,Public Method,org.apache.bcel.classfile.Code.getExceptionTable(),main\java\org\apache\bcel\classfile\Code.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.33,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/Code.java,198,198,,,getCode()[B,code,unfixed,Public Method,org.apache.bcel.classfile.Code.getCode(),main\java\org\apache\bcel\classfile\Code.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,NM_CLASS_NOT_EXCEPTION,2,16,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/CodeException.java,51,215,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.bcel.classfile.CodeException,main\java\org\apache\bcel\classfile\CodeException.java,1.0,1.0,1.0,1.0,8.0,0.0,4.0,4.0,4.0,10.0,4.0,0.0,-1,0.0,0.0,-1,-1,-1,17.0,4.0,17.0,29.0,1.0,0.0,0.0,16.0,-1,191.0,35.0,78.0,25.0,33.0,84.0,-1,-1,-1,31.0,51.0,23.0,28.0,-1,-1,-1,-1,-1,3.0,3.0,3.0,1.0,-1,1.0,1.0,-1,64.0,47.0,1.08,20.0,20.0,20.0,17.0
PERFORMANCE,DM_FP_NUMBER_CTOR,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantDouble.java,120,120,,,getConstantValue(Lorg/apache/bcel/classfile/ConstantPool;)Ljava/lang/Object;,NO_FIELD,unfixed,Public Method,org.apache.bcel.classfile.ConstantClass.getConstantValue(ConstantPool),main\java\org\apache\bcel\classfile\ConstantClass.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,6.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.5,1.0,1.0,1.0,1.0
PERFORMANCE,DM_FP_NUMBER_CTOR,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantFloat.java,121,121,,,getConstantValue(Lorg/apache/bcel/classfile/ConstantPool;)Ljava/lang/Object;,NO_FIELD,unfixed,Public Method,org.apache.bcel.classfile.ConstantClass.getConstantValue(ConstantPool),main\java\org\apache\bcel\classfile\ConstantClass.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,6.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.5,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,272,272,,,getConstantPool()[Lorg/apache/bcel/classfile/Constant;,constant_pool,unfixed,Public Method,org.apache.bcel.classfile.AnnotationEntry.getConstantPool(),main\java\org\apache\bcel\classfile\AnnotationEntry.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,135,135,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,118,118,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,124,124,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,142,142,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,121,121,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,158,158,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,102,102,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,45,45,,,<init>([Lorg/apache/bcel/classfile/Constant;)V,constant_pool,unfixed,Public Class,org.apache.bcel.classfile.ConstantPool,main\java\org\apache\bcel\classfile\ConstantPool.java,3.0,2.0,3.0,1.0,19.0,0.0,12.0,6.0,3.0,27.0,19.0,0.0,-1,1.0,0.0,-1,-1,-1,15.0,1.0,16.0,28.0,0.0,1.0,0.0,15.0,-1,351.0,23.0,211.0,37.0,153.0,118.0,-1,-1,-1,115.0,147.0,40.0,107.0,-1,-1,-1,-1,-1,17.0,4.0,17.0,1.0,-1,1.0,3.0,-1,37.0,12.0,0.56,54.0,32.0,56.0,16.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,115,115,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,152,152,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,112,112,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,163,163,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,148,148,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,341,341,,,setConstantPool([Lorg/apache/bcel/classfile/Constant;)V,constant_pool,unfixed,Public Method,org.apache.bcel.classfile.Attribute.setConstantPool(ConstantPool),main\java\org\apache\bcel\classfile\Attribute.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.0,8.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,107,107,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,01c424e811e421b90abaa11b32fdf6cb32481685,97f928db392457adcd8777afe6415d0440116cd7,src/main/java/org/apache/bcel/classfile/ConstantPool.java,127,127,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,Private Method,ClassDumper.constantToString(int),examples\ClassDumper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
